snapped_at,price,market_cap,total_volume
2022-07-08 00:00:00 UTC,0.10282950800781214,761093452.446825,30717441.082797
2022-07-09 00:00:00 UTC,0.10097961251045086,747707010.1172924,33139249.52226356
2022-07-10 00:00:00 UTC,0.10604550623696903,789457688.185893,43356226.46943651
2022-07-11 00:00:00 UTC,0.10037127066930068,743774093.2418746,27464265.50317158
2022-07-12 00:00:00 UTC,0.09180497916616441,680080301.2334847,30168978.25266805
2022-07-13 00:00:00 UTC,0.08756865178156822,658454815.6706814,41335736.82366907
2022-07-14 00:00:00 UTC,0.09382414284178908,691833404.0505635,50837193.108280115
2022-07-15 00:00:00 UTC,0.09617440851798273,713315983.4281125,33842749.00631379
2022-07-16 00:00:00 UTC,0.09871021852637926,730826564.6321115,35007060.29706335
2022-07-17 00:00:00 UTC,0.1006564529446254,744373040.9819006,29438651.97776324
2022-07-18 00:00:00 UTC,0.09869206343958167,730915220.8280607,41919424.00756466
2022-07-19 00:00:00 UTC,0.11063388891818914,815782470.2523392,96840144.14742337
2022-07-20 00:00:00 UTC,0.11430194387557087,842525956.2609553,86169073.25290667
2022-07-21 00:00:00 UTC,0.10575414204464136,787817043.7865951,69240710.98000145
2022-07-22 00:00:00 UTC,0.10710027359438405,794087161.5093167,41676038.84999143
2022-07-23 00:00:00 UTC,0.10416805783877757,768911089.0871251,62365920.03587331
2022-07-24 00:00:00 UTC,0.10673202306461008,789319391.9232537,43307531.373022154
2022-07-25 00:00:00 UTC,0.10517467836666568,780392108.1445549,32754454.707430374
2022-07-26 00:00:00 UTC,0.09645286273884687,716217749.0994977,32472175.014084768
2022-07-27 00:00:00 UTC,0.0972652800603196,718703511.4485391,32273215.950058416
2022-07-28 00:00:00 UTC,0.11093742351196909,818229525.6357478,58015831.21619012
2022-07-29 00:00:00 UTC,0.11501079214296368,851142880.8999026,84746574.26211682
2022-07-30 00:00:00 UTC,0.12764230400405752,953446377.7827281,144672879.96256164
2022-07-31 00:00:00 UTC,0.1323408114642141,968845448.2115345,111314885.71059191
2022-08-01 00:00:00 UTC,0.12871150982998655,952488101.715826,76614033.21618767
2022-08-02 00:00:00 UTC,0.1243589659662011,914449250.7116144,72978068.31855486
