quarter,cc,index
201007,KGZ,97.59467138
201007,KHM,99.61524735
201007,KIR,100.8151864
201007,KNA,99.63909577
201007,KOR,90.8846
201007,KWT,100.0573559
201007,LAO,101.5923316
201007,LBN,98.90304265
201007,LBR,102.0083634
201007,LBY,99.60877582
201007,LCA,100.2760731
201007,LKA,99.4833255
201007,LSO,100.2797471
201007,LTU,92.9
201007,LUX,91.2
201007,LVA,93.5
201007,MAC,100.3443884
201007,MAR,98.68572746
201007,MDA,99.42831794
201007,MDG,99.51923077
201007,MDV,102.0482326
201007,MEX,83.2
201007,MKD,99.64383754
201007,MLI,101.4845973
201007,MLT,99.733935
201007,MMR,100.8188036
201007,MNE,99.81585313
201007,MNG,99.47175945
201007,MOZ,100.8371827
201007,MRT,99.99024694
201007,MSR,109.7
201007,MUS,99.97920566
201007,MWI,94.90373726
201007,MYS,99.98333611
201007,NAM,100.6900011
201007,NCL,92.32
201007,NER,101.5862579
201007,NGA,100.8951113
201007,NIC,100.0017978
201007,NLD,91.3
201007,NOR,91.6
201007,NPL,98.14889666
201007,OMN,99.52885748
201007,PAK,99.86152516
201007,PAN,100.4585353
201007,PER,100.3652481
201007,PHL,100.124533
201007,POL,92.5519
201007,PRT,93.8
201007,PRI,110.236
201007,PRY,99.31339978
201007,PSE,99.60931895
201007,QAT,100.4503622
201007,ROU,100.9574205
201007,RUS,99.88158834
201007,RWA,97.43057504
201007,SAU,100.4446967
201007,SDN,103.2077978
201007,SEN,99.90810506
201007,SGP,100.3064168
201007,SLB,100.028146
201007,SLE,100.4160153
201007,SLV,99.88789238
201007,SRB,99.43585077
201007,SSD,97.37997775
201007,STP,99.96450455
201007,SUR,101.1925829
201007,SVK,92.1336
201007,SVN,94.7
201007,SWE,96.1
201007,SWZ,100.1047122
201007,SYC,99.46665868
201007,SYR,97.08066011
201007,TCD,103.0818428
201007,TGO,101.2918073
201007,THA,100.3278518
201007,TJK,99.48
201007,TLS,100.0745553
201007,TON,101.408579
201007,TTO,102.9613667
201007,TUN,100.1959256
201007,TUR,67.6133
201007,TWN,90.08
201007,TZA,99.68543751
201007,UGA,99.05379672
201007,UKR,98.062954
201007,URY,100.155862
201007,USA,92
201007,UZB,99.70147903
201007,VCT,100.0993049
201007,VEN,102.0703022
201007,VNM,99.24197746
201007,WSM,100.182391
201007,XKX,98.25952853
201007,YEM,100.0112462
201007,ZAF,77.1
201007,ZMB,100.3004391
201007,ZWE,100.2732633
201008,ABW,99.98814078
201008,AFG,101.544488
201008,AGO,101.0249924
201008,ALB,98.97510327
201008,ARE,100.0595405
201008,ARG,12008
201008,ARM,99.65384038
201008,ATG,80.385
201008,AUT,90.4
201008,AZE,99.4
201008,BDI,100.4729975
201008,BEL,92.2
201008,BEN,99.20415787
201008,BFA,101.2468828
201008,BGD,101.3646383
201008,BGR,99.63134606
201008,BHR,99.82602142
201008,BHS,100.2152389
201008,BIH,99.3124
201008,BLR,100.175571
201008,BLZ,94.4
201008,BOL,100.0752715
201008,BRA,72.2
201008,BRB,100.4547044
201008,BRN,99.87056912
201008,BWA,101.3534421
201008,CAF,99.88753213
201008,CAN,92.2
201008,CHE,101.3
201008,CHL,84.8
201008,CHN,99.69028168
201008,CIV,100.1560082
201008,CMR,100.0347665
201008,COD,99.59086289
201008,COG,100.0098061
201008,COL,85.3
201008,COM,105.6513882
201008,CPV,101.1960636
201008,CRI,100.3955634
201008,CUW,100.3280122
201008,CYP,99.84863364
201008,CZE,93.2
201008,DEU,93.4787
201008,DJI,101.2006061
201008,DMA,100.5553417
201008,DNK,93.6
201008,DOM,100.0238319
201008,DZA,101.0350143
201008,ECU,100.0191534
201008,EGY,102.7516593
201008,ESP,93.9
201008,EST,89.9
201008,ETH,99.19501649
201008,FIN,91.7
201008,FJI,100.0765111
201008,FRA,94.9
201008,GAB,99.61074362
201008,GBR,90.4
201008,GEO,99.3375
201008,GHA,101.0975389
201008,GIN,102.2548959
201008,GMB,101.0310707
201008,GNB,101.4920369
201008,GNQ,100.6886228
201008,GRC,98.7
201008,GRD,100.7756678
201008,GTM,100.2203859
201008,GUY,100.4048847
201008,HKG,97.99504393
201008,HND,100.4919398
201008,HRV,99.74946314
201008,HTI,100.3271596
201008,HUN,90
201008,IDN,76.6
201008,IND,68.1
201008,IRL,96.2
201008,IRN,101.1783189
201008,IRQ,99.97997196
201008,ISL,84.7
201008,ISR,94.4
201008,ITA,93.4
201008,JAM,100.9072444
201008,JOR,99.84681077
201008,JPN,96.2
201008,KAZ,48.2
201008,KEN,99.98937532
201008,KGZ,99.47723557
201008,KHM,100.4783742
201008,KIR,99.38940747
201008,KNA,99.93438105
201008,KOR,91.3411
201008,KWT,100.4875251
201008,LAO,102.7558507
201008,LBN,99.6645253
201008,LBR,103.2362476
201008,LBY,100.4722333
201008,LCA,100.5032419
201008,LKA,99.62423673
201008,LSO,100.361531
201008,LTU,92.7
201008,LUX,92.2
201008,LVA,92.8
201008,MAC,100.1320942
201008,MAR,99.60802398
201008,MDA,98.53346308
201008,MDG,100.2024291
201008,MDV,102.6932494
201008,MEX,83.4
201008,MKD,99.71431762
201008,MLI,102.6509784
201008,MLT,99.62454974
201008,MMR,101.2041229
201008,MNE,99.86737834
201008,MNG,100.1219017
201008,MOZ,100.7406878
201008,MRT,100.8772521
201008,MSR,109.74
201008,MUS,100.3119152
201008,MWI,92.67108882
201008,MYS,100.2832861
201008,NAM,100.558482
201008,NCL,92.36
201008,NER,101.6848853
201008,NGA,102.7312371
201008,NIC,99.49121766
201008,NLD,91.5
201008,NOR,91.4
201008,NPL,104.8760961
201008,OMN,100.2034479
201008,PAK,102.0456786
201008,PAN,101.0087777
201008,PER,100.6311815
201008,PHL,100.539643
201008,POL,92.1449
201008,PRT,93.6
201008,PRI,110.565
201008,PRY,100.1993355
201008,PSE,99.91019278
201008,QAT,100.364918
201008,ROU,101.1858309
201008,RUS,100.4308983
201008,RWA,98.44614728
201008,SAU,100.8480269
201008,SDN,103.94553
201008,SEN,101.0738374
201008,SGP,100.7697603
201008,SLB,99.64659765
201008,SLE,100.8929754
201008,SLV,99.71973094
201008,SRB,100.8189263
201008,SSD,98.82283334
201008,STP,100.8652744
201008,SUR,101.7465569
201008,SVK,92.0112
201008,SVN,95
201008,SWE,96.1
201008,SWZ,101.0591493
201008,SYC,100.1939605
201008,SYR,98.98075277
201008,TCD,103.8195304
201008,TGO,101.1592592
201008,THA,100.5666041
201008,TJK,100.48
201008,TLS,100.3940782
201008,TON,102.0663363
201008,TTO,105.2051263
201008,TUN,100.3770612
201008,TUR,67.8857
201008,TWN,90.09
201008,TZA,100.0659163
201008,UGA,99.55754316
201008,UKR,99.20442753
201008,URY,101.347949
201008,USA,92.1
201008,UZB,101.2996391
201008,VCT,99.90069513
201008,VEN,103.7089243
201008,VNM,99.47023401
201008,WSM,99.48598906
201008,XKX,101.1676581
201008,YEM,101.3792902
201008,ZAF,77.1
201008,ZMB,101.2248671
201008,ZWE,100.100676
201009,ABW,100.0388872
201009,AFG,102.5490149
201009,AGO,103.397602
201009,ALB,99.69118038
201009,ARE,100.9211264
201009,ARG,120.95
201009,ARM,99.08903795
201009,ATG,81.188
201009,AUT,90.6
201009,AZE,100.3
201009,BDI,100.4064768
201009,BEL,92.5
201009,BEN,100.0812084
201009,BFA,99.65087282
201009,BGD,102.5507168
201009,BGR,100.3791673
201009,BHR,100.5438854
201009,BHS,100.2152389
201009,BIH,99.5542
201009,BLR,101.7866931
201009,BOL,100.8494928
201009,BRA,72.5
201009,BRB,100.9443861
201009,BRN,100.001404
201009,BWA,101.8622721
201009,CAF,101.4765516
201009,CAN,92.4
201009,CHE,101.3
201009,CHL,85.1
201009,CHN,100.2894727
201009,CIV,99.57701514
201009,CMR,100.9155174
201009,COD,100.1418495
201009,COG,103.3749609
201009,COL,85.2
201009,COM,100.428149
201009,CPV,101.1960636
201009,CRI,100.3119201
201009,CUW,100.4154822
201009,CYP,101.1334018
201009,CZE,93
201009,DEU,93.3854
201009,DJI,103.2288145
201009,DMA,99.56380995
201009,DNK,93.9
201009,DOM,100.7942337
201009,DZA,100.7707553
201009,ECU,100.2761538
201009,EGY,104.4873372
201009,ESP,94
201009,EST,90.6
201009,ETH,102.1738651
201009,FIN,92.2
201009,FJI,99.84697781
201009,FRA,94.8
201009,GAB,99.85555345
201009,GBR,90.4
201009,GEO,102.415
201009,GHA,100.1209115
201009,GIN,103.4657441
201009,GMB,101.6308982
201009,GNB,101.4920369
201009,GNQ,100.7784431
201009,GRC,100.6
201009,GRD,100.7080785
201009,GTM,100.5118783
201009,GUY,101.3844446
201009,HKG,98.40054066
201009,HND,101.0822675
201009,HRV,100.071582
201009,HTI,100.3357723
201009,HUN,89.9
201009,IDN,77
201009,IND,68.5
201009,IRL,96
201009,IRN,102.1209741
201009,IRQ,100.5407571
201009,ISL,84.7
201009,ISR,94.7
201009,ITA,93.2
201009,JAM,101.2322275
201009,JOR,100.956445
201009,JPN,96.4
201009,KAZ,48.4
201009,KEN,100.4460296
201009,KGZ,102.3295651
201009,KHM,101.1933688
201009,KIR,98.2164956
201009,KNA,99.7375242
201009,KOR,92.0685
201009,KWT,101.2618297
201009,LAO,103.117264
201009,LBN,100.4542253
201009,LBR,104.5831615
201009,LBY,99.60376692
201009,LCA,100.4653804
201009,LKA,100.4697041
201009,LSO,100.7202875
201009,LTU,93.2
201009,LUX,92.2
201009,LVA,93.2
201009,MAC,100.4010001
201009,MAR,100.9914688
201009,MDA,99.32173078
201009,MDG,101.0374494
201009,MDV,101.3729005
201009,MEX,83.9
201009,MKD,99.80424317
201009,MLI,101.9309662
201009,MLT,100.3036382
201009,MMR,101.3325627
201009,MNE,100.0280016
201009,MNG,99.47175945
201009,MOZ,101.4375955
201009,MRT,101.1015084
201009,MSR,109.41
201009,MUS,100.3950925
201009,MWI,97.36288626
201009,MYS,100.3832695
201009,NAM,100.7339495
201009,NCL,92.45
201009,NER,100.7972384
201009,NGA,103.1902685
201009,NIC,99.91550258
201009,NLD,92
201009,NOR,92
201009,NPL,104.7254959
201009,OMN,101.392012
201009,PAK,104.1209871
201009,PAN,101.0087777
201009,PER,100.6016334
201009,PHL,100.539643
201009,POL,92.7147
201009,PRT,93.7
201009,PRI,110.121
201009,PRY,99.84496124
201009,PSE,101.3009128
201009,QAT,99.88429428
201009,ROU,101.7568571
201009,RUS,101.2745983
201009,RWA,101.3091686
201009,SAU,101.4530221
201009,SDN,103.8645317
201009,SEN,101.9974785
201009,SGP,100.824675
201009,SLB,98.76407274
201009,SLE,101.1791515
201009,SLV,100.0164864
201009,SRB,102.1292084
201009,SSD,96.82461954
201009,STP,102.087249
201009,SUR,103.0391629
201009,SVK,92.0112
201009,SVN,94.5
201009,SWE,96.9
201009,SWZ,101.4355692
201009,SYC,100.1711841
201009,SYR,101.2538266
201009,TCD,103.0299947
201009,TGO,99.01352705
201009,THA,100.4939404
201009,TJK,102.38
201009,TLS,100.713601
201009,TON,102.2991011
201009,TTO,104.5740975
201009,TUN,100.5406991
201009,TUR,68.7185
201009,TWN,90.18
201009,TZA,100.1259919
201009,UGA,100.5961874
201009,UKR,102.1099965
201009,URY,101.6562473
201009,USA,92.2
201009,UZB,102.1497726
201009,VCT,100.0993049
201009,VEN,104.8718175
201009,VNM,100.7732941
201009,WSM,100.381363
201009,XKX,101.5201586
201009,YEM,102.699998
201009,ZAF,77.2
201009,ZMB,101.4097527
201009,ZWE,100.100676
201010,ABW,99.53252599
201010,AFG,103.6813044
201010,AGO,104.6702336
201010,ALB,99.89351904
201010,ARE,101.4990193
201010,ARG,121.97
201010,ARM,99.84821999
201010,ATG,82.487
201010,AUT,90.9
201010,AZE,101.2
201010,BDI,100.6568549
201010,BEL,92.6
201010,BEN,100.8608088
201010,BFA,99.85037406
201010,BGD,104.2546961
201010,BGR,100.977155
201010,BHR,100.6141894
201010,BHS,100.6324713
201010,BIH,100.2673
201010,BLR,102.8544191
201010,BOL,102.0825119
201010,BRA,73.1
201010,BRB,100.9443861
201010,BRN,100.0551978
201010,BWA,102.0823067
201010,CAF,103.298054
201010,CAN,92.8
201010,CHE,101.9
201010,CHL,85.2
201010,CHN,100.9939086
201010,CIV,99.69016527
201010,CMR,101.1936493
201010,COD,101.0872937
201010,COG,101.6496535
201010,COL,85.1
201010,COM,100.0175361
201010,CPV,100.8327025
201010,CRI,100.7876417
201010,CUW,100.590422
201010,CYP,101.9397045
201010,CZE,92.8
201010,DEU,93.4787
201010,DJI,101.3404826
201010,DMA,100.455187
201010,DNK,93.8
201010,DOM,101.4741716
201010,DZA,101.3066138
201010,ECU,100.5311772
201010,EGY,105.9189222
201010,ESP,94.9
201010,EST,91.2
201010,ETH,104.3611305
201010,FIN,92.6
201010,FJI,99.84697781
201010,FRA,94.9
201010,GAB,100.8089356
201010,GBR,90.6
201010,GEO,104.5021
201010,GHA,100.9551109
201010,GIN,104.7754371
201010,GMB,101.8288206
201010,GNB,101.2908634
201010,GNQ,100.8682635
201010,GRC,100.8
201010,GRD,100.746701
201010,GTM,101.0418645
201010,GUY,101.9721805
201010,HKG,101.3741834
201010,HND,102.0358738
201010,HRV,100.1789549
201010,HTI,100.2965073
201010,HUN,90.2
201010,IDN,77
201010,IND,69.2
201010,IRL,96.1
201010,IRN,104.0062844
201010,IRQ,101.9026637
201010,ISL,85.4
201010,ISR,95
201010,ITA,93.4
201010,JAM,102.0446852
201010,JOR,101.6905213
201010,JPN,96.7
201010,KAZ,48.9
201010,KEN,100.6630027
201010,KGZ,104.9732552
201010,KHM,102.614558
201010,KIR,98.21953539
201010,KNA,99.29459628
201010,KOR,92.0685
201010,KWT,101.3478635
201010,LAO,103.0948587
201010,LBN,102.2902964
201010,LBR,102.2338932
201010,LBY,100.8715583
201010,LCA,100.247677
201010,LKA,101.5265383
201010,LSO,100.8128166
201010,LTU,93.6
201010,LUX,92.3
201010,LVA,93.6
201010,MAC,100.7831297
201010,MAR,101.8215356
201010,MDA,100.8115567
201010,MDG,102.1002024
201010,MDV,101.1437622
201010,MEX,84.4
201010,MKD,100.1398776
201010,MLI,101.0847585
201010,MLT,101.0378809
201010,MMR,102.4371448
201010,MNE,100.2483695
201010,MNG,99.79683056
201010,MOZ,101.9736783
201010,MRT,101.573242
201010,MSR,109.3
201010,MUS,100.6446247
201010,MWI,97.6864585
201010,MYS,100.5832361
201010,NAM,100.5623139
201010,NCL,92.5
201010,NER,100.1068464
201010,NGA,103.4656874
201010,NIC,102.058501
201010,NLD,92.1
201010,NOR,92.1
201010,NPL,104.9306343
201010,OMN,101.541921
201010,PAK,105.1441287
201010,PAN,101.1659898
201010,PER,100.4538926
201010,PHL,100.456621
201010,POL,93.2031
201010,PRT,94.1
201010,PRI,110.663
201010,PRY,102.0598007
201010,PSE,101.827278
201010,QAT,99.93769692
201010,ROU,102.3164627
201010,RUS,101.7808983
201010,RWA,101.5289396
201010,SAU,101.9959674
201010,SDN,102.2149696
201010,SEN,102.4660281
201010,SGP,101.277722
201010,SLB,99.54772231
201010,SLE,101.592517
201010,SLV,100.6792403
201010,SRB,103.1483167
201010,SSD,100.5305934
201010,STP,103.1486212
201010,SUR,104.1471109
201010,SVK,92.0112
201010,SVN,94.5
201010,SWE,97.2
201010,SWZ,101.614544
201010,SYC,100.0007007
201010,SYR,102.8372371
201010,TCD,101.1549411
201010,TGO,99.54173277
201010,THA,100.5147014
201010,TJK,103.41
201010,TLS,101.0970284
201010,TON,101.7739475
201010,TTO,103.2573938
201010,TUN,100.8743863
201010,TUR,69.9772
201010,TWN,90.78
201010,TZA,100.0258659
201010,UGA,100.2541821
201010,UKR,102.6288481
201010,URY,102.3036739
201010,USA,92.3
201010,UZB,103.0746743
201010,VCT,100.3972195
201010,VEN,106.4575808
201010,VNM,101.8314137
201010,WSM,100.9782789
201010,XKX,102.7539106
201010,YEM,103.3314708
201010,ZAF,77.4
201010,ZMB,101.1324243
201010,ZWE,100.4458507
201011,ABW,99.8998861
201011,AFG,106.1307614
201011,AGO,105.7251899
201011,ALB,100.0783016
201011,ARE,101.5200336
201011,ARG,12286
201011,ARM,101.8846755
201011,ATG,83.972
201011,AUT,90.8
201011,AZE,103
201011,BDI,100.6818984
201011,BEL,92.8
201011,BEN,101.8353094
201011,BFA,99.75062344
201011,BGD,104.9266957
201011,BGR,101.6823377
201011,BHR,99.95900362
201011,BHS,100.8311533
201011,BIH,100.5494
201011,BLR,103.779146
201011,BLZ,94.4
201011,BOL,103.215169
201011,BRA,73.7
201011,BRB,101.7838405
201011,BRN,100.0644267
201011,BWA,102.3711021
201011,CAF,102.3255246
201011,CAN,92.8
201011,CHE,102.1
201011,CHL,85.2
201011,CHN,102.1031977
201011,CIV,101.0456647
201011,CMR,101.3327153
201011,COD,102.6398106
201011,COG,99.96444793
201011,COL,85.3
201011,COM,98.96589455
201011,CPV,100.7418622
201011,CRI,101.4489471
201011,CUW,100.677892
201011,CYP,101.5675648
201011,CZE,93
201011,DEU,93.5719
201011,DJI,100.9208532
201011,DMA,99.46365523
201011,DNK,93.9
201011,DOM,101.789336
201011,DZA,102.158115
201011,ECU,100.8033343
201011,EGY,105.0555635
201011,ESP,95.4
201011,EST,91.5
201011,ETH,104.454207
201011,FIN,92.8
201011,FJI,102.6013772
201011,FRA,95
201011,GAB,101.4136302
201011,GBR,90.9
201011,GEO,105.6006
201011,GHA,101.0369801
201011,GIN,108.3338481
201011,GMB,102.0863606
201011,GNB,101.7937972
201011,GNQ,100.9580838
201011,GRC,101
201011,GRD,100.9494689
201011,GTM,101.8209442
201011,GUY,101.5803566
201011,HKG,101.6445145
201011,HND,102.8986604
201011,HRV,100.3937008
201011,HTI,100.3517239
201011,HUN,90.5
201011,IDN,77.5
201011,IND,69.6
201011,IRL,95.9
201011,IRN,104.9489395
201011,IRQ,102.062888
201011,ISL,85.4
201011,ISR,95
201011,ITA,93.4
201011,JAM,103.1821259
201011,JOR,101.8295168
201011,JPN,96.4
201011,KAZ,49.2
201011,KEN,101.5039459
201011,KGZ,108.0345228
201011,KHM,101.5380328
201011,KIR,100.1483776
201011,KNA,103.2120476
201011,KOR,91.6141
201011,KWT,102.0361342
201011,LAO,101.9003514
201011,LBN,102.7085103
201011,LBR,101.444539
201011,LBY,101.7192184
201011,LCA,99.95425074
201011,LKA,102.6538281
201011,LSO,100.9758588
201011,LTU,93.6
201011,LUX,92.5
201011,LVA,93.8
201011,MAC,101.2501769
201011,MAR,101.0836984
201011,MDA,101.4164261
201011,MDG,103.4286437
201011,MDV,101.6228038
201011,MEX,85.1
201011,MKD,100.5339582
201011,MLI,100.4806159
201011,MLT,101.3409421
201011,MMR,103.5031949
201011,MNE,100.4102328
201011,MNG,101.2596505
201011,MOZ,103.3674937
201011,MRT,102.3034137
201011,MSR,109.49
201011,MUS,101.393221
201011,MWI,100.3073936
201011,MYS,100.7832028
201011,NAM,100.80125
201011,NCL,92.35
201011,NER,100.2054738
201011,NGA,103.5574937
201011,NIC,103.6333891
201011,NLD,92
201011,NOR,92.3
201011,NPL,104.5086582
201011,OMN,101.4669665
201011,PAK,106.1890393
201011,PAN,101.4018079
201011,PER,100.4637419
201011,PHL,101.369863
201011,POL,93.2845
201011,PRT,94.3
201011,PRI,110.593
201011,PRY,102.5027685
201011,PSE,101.9331989
201011,QAT,99.86293323
201011,ROU,102.8418067
201011,RUS,102.6053983
201011,RWA,101.0503809
201011,SAU,102.3062167
201011,SDN,103.0985932
201011,SEN,102.1693785
201011,SGP,101.6129309
201011,SLB,99.7506049
201011,SLE,102.0376799
201011,SLV,101.1342654
201011,SRB,104.6041856
201011,SSD,101.1357053
201011,STP,105.0758497
201011,SUR,104.7934139
201011,SVK,92.2559
201011,SVN,94.8
201011,SWE,97.5
201011,SWZ,101.824231
201011,SYC,100.1670198
201011,SYR,102.9216857
201011,TCD,99.98386495
201011,TGO,99.93550828
201011,THA,100.7326926
201011,TJK,104.34
201011,TLS,101.9277878
201011,TON,101.2650778
201011,TTO,102.5342493
201011,TUN,101.5393838
201011,TUR,69.9964
201011,TWN,90.95
201011,TZA,100.3262439
201011,UGA,101.5247752
201011,UKR,102.9401591
201011,URY,102.2317376
201011,USA,92.3
201011,UZB,103.9839018
201011,VCT,100.4965243
201011,VEN,108.096203
201011,VNM,103.725478
201011,WSM,100.281877
201011,XKX,103.1945362
201011,YEM,105.5652354
201011,ZAF,77.5
201011,ZMB,101.5946383
201011,ZWE,100.7910255
201012,ABW,99.94180707
201012,AFG,107.3264366
201012,AGO,107.4709993
201012,ALB,102.2710989
201012,ARE,101.1943121
201012,ARG,123.89
201012,ARM,104.6096846
201012,ATG,86.827
201012,AUT,91.4
201012,AZE,104.4
201012,BDI,101.39876
201012,BEL,93.1
201012,BEN,102.3225597
201012,BFA,100.0498753
201012,BGD,106.9243195
201012,BGR,102.1280042
201012,BHR,100.1154343
201012,BHS,100.9304944
201012,BIH,101.333
201012,BLR,104.7896723
201012,BOL,105.0360228
201012,BRA,74.1
201012,BRB,103.1829311
201012,BRN,100.0779752
201012,BWA,102.7424105
201012,CAF,101.0122667
201012,CAN,92.8
201012,CHE,102.1
201012,CHL,85.3
201012,CHN,102.6133087
201012,CIV,102.9055418
201012,CMR,101.7962684
201012,COD,103.6910369
201012,COG,102.304825
201012,COL,85.9
201012,COM,101.2372813
201012,CPV,101.4685844
201012,CRI,102.2017373
201012,CUW,100.7653619
201012,CYP,101.4080763
201012,CZE,93.5
201012,DEU,94.1317
201012,DJI,101.3404826
201012,DMA,99.33345409
201012,DNK,94
201012,DOM,102.7231563
201012,DZA,101.4607649
201012,ECU,101.3218336
201012,EGY,104.3420438
201012,ESP,96
201012,EST,92
201012,ETH,108.8912179
201012,FIN,93.2
201012,FJI,102.3718439
201012,FRA,95.5
201012,GAB,100.3882274
201012,GBR,91.7
201012,GEO,106.1214
201012,GHA,101.661999
201012,GIN,109.9894977
201012,GMB,102.3998111
201012,GNB,102.0955574
201012,GNQ,101.1377246
201012,GRC,101.4
201012,GRD,100.5149662
201012,GTM,101.905742
201012,GUY,102.3640044
201012,HKG,102.3203424
201012,HND,102.8986604
201012,HRV,100.5010737
201012,HTI,100.886441
201012,HUN,90.9
201012,IDN,78.2
201012,IND,70.8
201012,IRL,96.2
201012,IRN,106.5200314
201012,IRQ,102.2231124
201012,ISL,85.7
201012,ISR,95.5
201012,ITA,93.8
201012,JAM,104.6445498
201012,JOR,103.128275
201012,JPN,96.2
201012,KAZ,49.6
201012,KEN,102.9313952
201012,KGZ,110.6388243
201012,KHM,101.3789007
201012,KIR,100.1476223
201012,KNA,104.8656452
201012,KOR,91.9778
201012,KWT,102.3802696
201012,LAO,101.5142644
201012,LBN,103.2223962
201012,LBR,100.1602723
201012,LBY,101.7962784
201012,LCA,99.91638928
201012,LKA,103.7106623
201012,LSO,101.1988294
201012,LTU,94.4
201012,LUX,92.8
201012,LVA,93.9
201012,MAC,101.8446007
201012,MAR,100.1614019
201012,MDA,102.7348396
201012,MDG,105.0227733
201012,MDV,102.9860573
201012,MEX,85.5
201012,MKD,101.2824527
201012,MLI,100.3003198
201012,MLT,101.884302
201012,MMR,103.6252127
201012,MNE,100.4577486
201012,MNG,103.6976839
201012,MOZ,107.2165685
201012,MRT,103.012719
201012,MSR,109.84
201012,MUS,103.4726554
201012,MWI,103.4784016
201012,MYS,101.1831361
201012,NAM,100.4928187
201012,NCL,92.58
201012,NER,102.3752774
201012,NGA,104.8427817
201012,NIC,104.2949859
201012,NLD,91.8
201012,NOR,93.3
201012,NPL,104.2428477
201012,OMN,102.2165114
201012,PAK,105.8697611
201012,PAN,102.1092624
201012,PER,100.6410309
201012,PHL,101.701951
201012,POL,93.6915
201012,PRT,94.6
201012,PRI,110.371
201012,PRY,104.0088594
201012,PSE,101.8310605
201012,QAT,100.2367517
201012,ROU,103.3899918
201012,RUS,103.7134983
201012,RWA,98.82814265
201012,SAU,102.3837821
201012,SDN,106.527178
201012,SEN,102.3505115
201012,SGP,101.7685228
201012,SLB,100.0887425
201012,SLE,102.3874506
201012,SLV,101.025455
201012,SRB,104.9681529
201012,SSD,110.0120238
201012,STP,107.177646
201012,SUR,104.4240979
201012,SVK,92.5006
201012,SVN,94.9
201012,SWE,98.2
201012,SWZ,101.6256405
201012,SYC,100.293059
201012,SYR,104.6388065
201012,TCD,96.94545596
201012,TGO,102.9251425
201012,THA,100.8884006
201012,TJK,105.28
201012,TLS,104.1005432
201012,TON,101.5347787
201012,TTO,103.0650743
201012,TUN,101.8030145
201012,TUR,69.7853
201012,TWN,90.26
201012,TZA,101.8281337
201012,UGA,102.9271028
201012,UKR,103.7703217
201012,URY,102.7661214
201012,USA,92.5
201012,UZB,105.2860014
201012,VCT,100.5958292
201012,VEN,110.0519778
201012,VNM,105.7792424
201012,WSM,100.5803349
201012,XKX,104.2520379
201012,YEM,107.1579332
201012,ZAF,77.6
201012,ZMB,102.5190663
201012,ZWE,100.4458507
201101,ABW,100.3157863
201101,AFG,109.7197645
201101,AGO,108.1530245
201101,ALB,103.1280847
201101,ARE,100.9211264
201101,ARG,12479
201101,ARM,108.1866397
201101,ATG,87.609
201101,AUT,91.3
201101,AZE,105.3
201101,BDI,102.6597011
201101,BEL,93.6
201101,BEN,103.1996102
201101,BFA,100.7481297
201101,BGD,107.6058995
201101,BGR,102.7774586
201101,BHR,100.3548031
201101,BHS,101.4271996
201101,BIH,102.7458
201101,BLR,106.2776856
201101,BOL,106.3980788
201101,BRA,74.8
201101,BRB,104.1622945
201101,BRN,100.1014924
201101,BWA,103.622549
201101,CAF,102.007526
201101,CAN,93.1
201101,CHE,101.8
201101,CHL,85.6
201101,CHN,103.6416323
201101,CIV,102.9876708
201101,CMR,102.1207556
201101,COD,105.3950081
201101,COG,101.1028389
201101,COL,86.6
201101,COM,101.9324055
201101,CPV,101.4685844
201101,CRI,102.893102
201101,CUW,101.1152416
201101,CYP,100.5751922
201101,CZE,94.1
201101,DEU,93.9451
201101,DJI,101.6901737
201101,DMA,99.8342277
201101,DNK,94.1
201101,DOM,101.447835
201101,DZA,101.5121486
201101,ECU,102.0099991
201101,EGY,105.4061085
201101,ESP,95.3
201101,EST,91.9
201101,ETH,112.8673954
201101,FIN,93.6
201101,FJI,105.1262433
201101,FRA,95.2
201101,GAB,100.1826274
201101,GBR,91.8
201101,GEO,108.3008
201101,GHA,107.6229311
201101,GIN,111.3733243
201101,GMB,102.6607185
201101,GNB,103.503772
201101,GNQ,102.4850299
201101,GRC,100.7
201101,GRD,100.7660122
201101,GTM,102.7431201
201101,GUY,102.3933912
201101,HKG,102.8610047
201101,HND,103.3527586
201101,HRV,101.0379384
201101,HTI,102.076022
201101,HUN,91.6
201101,IDN,78.9
201101,IND,71.9
201101,IRL,95.9
201101,IRN,109.3479969
201101,IRQ,104.5463649
201101,ISL,84.9
201101,ISR,95.6
201101,ITA,94.1
201101,JAM,104.4820582
201101,JOR,102.9946793
201101,JPN,96.1
201101,KAZ,50.5
201101,KEN,104.0524668
201101,KGZ,113.5737485
201101,KHM,101.5680993
201101,KIR,102.5141331
201101,KNA,104.5113029
201101,KOR,93.071
201101,KWT,102.8964726
201101,LAO,102.2684971
201101,LBN,103.5308456
201101,LBR,103.1234828
201101,LBY,101.889681
201101,LCA,101.1468867
201101,LIE,99.6
201101,LKA,105.1197745
201101,LSO,101.7471805
201101,LTU,94.7
201101,LUX,92.3
201101,LVA,95.1
201101,MAC,102.792848
201101,MAR,100.3458612
201101,MDA,103.8649229
201101,MDG,107.4898785
201101,MDV,103.5431666
201101,MEX,85.9
201101,MKD,102.1419082
201101,MLI,101.6696444
201101,MLT,100.8478116
201101,MMR,103.9527342
201101,MNE,100.7907304
201101,MNG,105.3230394
201101,MOZ,108.9534769
201101,MRT,103.3800115
201101,MSR,109.71
